"Gene","Phenotype","Category"
"ABCA1","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"ABCA1","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"ABCA1","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"ABCA1","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"ABCA1","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23449#NMR Linoleic Acid","NMR Metabolomics"
"ABCA1","23449#NMR Linoleic Acid","NMR Metabolomics"
"ABCA1","23449#NMR Linoleic Acid","NMR Metabolomics"
"ABCA1","23449#NMR Linoleic Acid","NMR Metabolomics"
"ABCA1","23449#NMR Linoleic Acid","NMR Metabolomics"
"ABCA1","23449#NMR Linoleic Acid","NMR Metabolomics"
"ABCA1","23533#NMR Cholesterol in Large LDL","NMR Metabolomics"
"ABCA1","23533#NMR Cholesterol in Large LDL","NMR Metabolomics"
"ABCA1","23534#NMR Cholesteryl Esters in Large LDL","NMR Metabolomics"
"ABCA1","23534#NMR Cholesteryl Esters in Large LDL","NMR Metabolomics"
"ABCA1","23551#Concentration of Very Large HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23551#NMR Concentration of Very Large HDL Particles","NMR Metabolomics"
"ABCA1","23557#NMR Triglycerides in Very Large HDL","NMR Metabolomics"
"ABCA1","23557#NMR Triglycerides in Very Large HDL","NMR Metabolomics"
"ABCA1","23557#Triglycerides in Very Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23558#Concentration of Large HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23558#Concentration of Large HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23558#Concentration of Large HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23558#Concentration of Large HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23558#Concentration of Large HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23558#Concentration of Large HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23558#Concentration of Large HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23558#NMR Concentration of Large HDL Particles","NMR Metabolomics"
"ABCA1","23558#NMR Concentration of Large HDL Particles","NMR Metabolomics"
"ABCA1","23558#NMR Concentration of Large HDL Particles","NMR Metabolomics"
"ABCA1","23558#NMR Concentration of Large HDL Particles","NMR Metabolomics"
"ABCA1","23558#NMR Concentration of Large HDL Particles","NMR Metabolomics"
"ABCA1","23558#NMR Concentration of Large HDL Particles","NMR Metabolomics"
"ABCA1","23558#NMR Concentration of Large HDL Particles","NMR Metabolomics"
"ABCA1","23559#NMR Total Lipids in Large HDL","NMR Metabolomics"
"ABCA1","23559#NMR Total Lipids in Large HDL","NMR Metabolomics"
"ABCA1","23559#NMR Total Lipids in Large HDL","NMR Metabolomics"
"ABCA1","23559#NMR Total Lipids in Large HDL","NMR Metabolomics"
"ABCA1","23559#NMR Total Lipids in Large HDL","NMR Metabolomics"
"ABCA1","23559#NMR Total Lipids in Large HDL","NMR Metabolomics"
"ABCA1","23559#Total Lipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23559#Total Lipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23559#Total Lipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23559#Total Lipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23559#Total Lipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23559#Total Lipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23560#NMR Phospholipids in Large HDL","NMR Metabolomics"
"ABCA1","23560#NMR Phospholipids in Large HDL","NMR Metabolomics"
"ABCA1","23560#NMR Phospholipids in Large HDL","NMR Metabolomics"
"ABCA1","23560#NMR Phospholipids in Large HDL","NMR Metabolomics"
"ABCA1","23560#NMR Phospholipids in Large HDL","NMR Metabolomics"
"ABCA1","23560#NMR Phospholipids in Large HDL","NMR Metabolomics"
"ABCA1","23560#Phospholipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23560#Phospholipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23560#Phospholipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23560#Phospholipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23560#Phospholipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23560#Phospholipids in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23561#Cholesterol in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23561#Cholesterol in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23561#Cholesterol in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23561#Cholesterol in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23561#Cholesterol in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23561#Cholesterol in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23561#NMR Cholesterol in Large HDL","NMR Metabolomics"
"ABCA1","23561#NMR Cholesterol in Large HDL","NMR Metabolomics"
"ABCA1","23561#NMR Cholesterol in Large HDL","NMR Metabolomics"
"ABCA1","23561#NMR Cholesterol in Large HDL","NMR Metabolomics"
"ABCA1","23561#NMR Cholesterol in Large HDL","NMR Metabolomics"
"ABCA1","23562#Cholesteryl Esters in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23562#Cholesteryl Esters in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23562#Cholesteryl Esters in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23562#Cholesteryl Esters in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23562#Cholesteryl Esters in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23562#Cholesteryl Esters in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23562#NMR Cholesteryl Esters in Large HDL","NMR Metabolomics"
"ABCA1","23562#NMR Cholesteryl Esters in Large HDL","NMR Metabolomics"
"ABCA1","23562#NMR Cholesteryl Esters in Large HDL","NMR Metabolomics"
"ABCA1","23562#NMR Cholesteryl Esters in Large HDL","NMR Metabolomics"
"ABCA1","23562#NMR Cholesteryl Esters in Large HDL","NMR Metabolomics"
"ABCA1","23562#NMR Cholesteryl Esters in Large HDL","NMR Metabolomics"
"ABCA1","23563#Free Cholesterol in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23563#Free Cholesterol in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23563#NMR Free Cholesterol in Large HDL","NMR Metabolomics"
"ABCA1","23563#NMR Free Cholesterol in Large HDL","NMR Metabolomics"
"ABCA1","23563#NMR Free Cholesterol in Large HDL","NMR Metabolomics"
"ABCA1","23564#NMR Triglycerides in Large HDL","NMR Metabolomics"
"ABCA1","23564#NMR Triglycerides in Large HDL","NMR Metabolomics"
"ABCA1","23564#NMR Triglycerides in Large HDL","NMR Metabolomics"
"ABCA1","23564#NMR Triglycerides in Large HDL","NMR Metabolomics"
"ABCA1","23564#NMR Triglycerides in Large HDL","NMR Metabolomics"
"ABCA1","23564#NMR Triglycerides in Large HDL","NMR Metabolomics"
"ABCA1","23564#NMR Triglycerides in Large HDL","NMR Metabolomics"
"ABCA1","23564#Triglycerides in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23564#Triglycerides in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23564#Triglycerides in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23564#Triglycerides in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23564#Triglycerides in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23564#Triglycerides in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23564#Triglycerides in Large HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#Concentration of Medium HDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23565#NMR Concentration of Medium HDL Particles","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#NMR Total Lipids in Medium HDL","NMR Metabolomics"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23566#Total Lipids in Medium HDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"ABCA1","23567#NMR Phospholipids in Medium HDL","NMR Metabolomics"
"ABCA1","23567#NMR Phospholipids in Medium HDL","NMR Metabolomics"
"ABCA1","23567#NMR Phospholipids in Medium HDL","NMR Metabolomics"
"ABCA1","23567#NMR Phospholipids in Medium HDL","NMR Metabolomics"
"ABCA1","23567#NMR Phospholipids in Medium HDL","NMR Metabolomics"
"ABCA1","23567#NMR Phospholipids in Medium HDL","NMR Metabolomics"
"ABCA1","23567#NMR Phospholipids in Medium HDL","NMR Metabolomics"
