"Gene","Phenotype","Category"
"APOB","130815#Source of report of E78 disorders of lipoprotein metabolism and other lipidaemias","Chapter IV Endocrine nutritional and metabolic diseases"
"APOB","20002#1473#high cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","20002#1473#high cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","20002#1473#high cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","union#Block E70-E90#E70-E90 Metabolic disorders","Chapter IV Endocrine nutritional and metabolic diseases"
"APOB","union#E78#Disorders of lipoprotein metabolism and other lipidaemias","Chapter IV Endocrine nutritional and metabolic diseases"
"APOB","union#E78#Disorders of lipoprotein metabolism and other lipidaemias","Chapter IV Endocrine nutritional and metabolic diseases"
"APOB","union#E78#Disorders of lipoprotein metabolism and other lipidaemias","Chapter IV Endocrine nutritional and metabolic diseases"
"APOB","union#E78#Disorders of lipoprotein metabolism and other lipidaemias","Chapter IV Endocrine nutritional and metabolic diseases"
"APOB","union#E780#Pure hypercholesterolaemia","Chapter IV Endocrine nutritional and metabolic diseases"
"APOB","union#E780#Pure hypercholesterolaemia","Chapter IV Endocrine nutritional and metabolic diseases"
"APOB","union#E780#Pure hypercholesterolaemia","Chapter IV Endocrine nutritional and metabolic diseases"
"APOC3","130815#Source of report of E78 disorders of lipoprotein metabolism and other lipidaemias","Chapter IV Endocrine nutritional and metabolic diseases"
"APOC3","union#E78#Disorders of lipoprotein metabolism and other lipidaemias","Chapter IV Endocrine nutritional and metabolic diseases"
"ASXL1","130071#Source of report of A41 other septicaemia","Chapter I Certain infectious and parasitic diseases"
"ASXL1","130649#Source of report of D64 other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","130661#Source of report of D70 agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","130869#Source of report of F17 mental and behavioural disorders due to use of tobacco","Chapter V Mental and behavioural disorders"
"ASXL1","131287#Source of report of I10 essential primary hypertension","Chapter IX Diseases of the circulatory system"
"ASXL1","131355#Source of report of I50 heart failure","Chapter IX Diseases of the circulatory system"
"ASXL1","131387#Source of report of I73 other peripheral vascular diseases","Chapter IX Diseases of the circulatory system"
"ASXL1","131457#Source of report of J18 pneumonia organism unspecified","Chapter X Diseases of the respiratory system"
"ASXL1","131493#Source of report of J44 other chronic obstructive pulmonary disease","Chapter X Diseases of the respiratory system"
"ASXL1","132031#Source of report of N17 acute renal failure","Chapter XIV Diseases of the genitourinary system"
"ASXL1","20002#1066#heart|cardiac problem","Chapter IX Diseases of the circulatory system"
"ASXL1","20002#1074#angina","Chapter IX Diseases of the circulatory system"
"ASXL1","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"ASXL1","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"ASXL1","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"ASXL1","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"ASXL1","40002#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","40002#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"ASXL1","40002#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"ASXL1","40002#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"ASXL1","40002#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"ASXL1","40002#ChapterIX#Chapter IX Diseases of the circulatory system","Chapter IX Diseases of the circulatory system"
"ASXL1","40002#ChapterX#Chapter X Diseases of the respiratory system","Chapter X Diseases of the respiratory system"
"ASXL1","40002#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","40006#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","40006#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"ASXL1","40006#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"ASXL1","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","40006#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"ASXL1","40006#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"ASXL1","40006#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"ASXL1","40006#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"ASXL1","40006#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"ASXL1","40011#2#(8010-8790) Epithelial","Chapter II Neoplasms"
"ASXL1","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"ASXL1","40011#5#(9590-9999) Hematologic (Leukemias Lymphomas and related disorders)","Chapter II Neoplasms"
"ASXL1","40011#9861#Acute myeloid leukemia NOS","Chapter II Neoplasms"
"ASXL1","40011#9861#Acute myeloid leukemia NOS","Chapter II Neoplasms"
"ASXL1","40011#9989#Myelodysplastic syndrome NOS","Chapter II Neoplasms"
"ASXL1","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"ASXL1","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","41202#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","41202#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"ASXL1","41202#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"ASXL1","41202#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","41202#Block J09-J18#J09-J18 Influenza and pneumonia","Chapter X Diseases of the respiratory system"
"ASXL1","41202#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","41202#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","41202#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","41202#C92#Myeloid leukaemia","Chapter II Neoplasms"
"ASXL1","41202#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"ASXL1","41202#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"ASXL1","41202#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"ASXL1","41202#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"ASXL1","41202#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"ASXL1","41202#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"ASXL1","41202#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"ASXL1","41202#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"ASXL1","41202#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","41202#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","41202#D474#Osteomyelofibrosis","Chapter II Neoplasms"
"ASXL1","41202#D69#Purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","41202#D696#Thrombocytopenia unspecified","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","41202#J189#Pneumonia unspecified","Chapter X Diseases of the respiratory system"
"ASXL1","42017#Source of chronic obstructive pulmonary disease report","Chapter X Diseases of the respiratory system"
"ASXL1","union#A41#Other sepsis","Chapter I Certain infectious and parasitic diseases"
"ASXL1","union#A419#Sepsis unspecified","Chapter I Certain infectious and parasitic diseases"
"ASXL1","union#Block A30-A49#A30-A49 Other bacterial diseases","Chapter I Certain infectious and parasitic diseases"
"ASXL1","union#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"ASXL1","union#Block C30-C39#C30-C39 Malignant neoplasms of respiratory and intrathoracic organs","Chapter II Neoplasms"
"ASXL1","union#Block C76-C80#C76-C80 Malignant neoplasms of ill-defined| secondary and unspecified sites","Chapter II Neoplasms"
"ASXL1","union#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","union#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"ASXL1","union#Block D10-D36#D10-D36 Benign neoplasms","Chapter II Neoplasms"
"ASXL1","union#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"ASXL1","union#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"ASXL1","union#Block D60-D64#D60-D64 Aplastic and other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","union#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","union#Block D70-D77#D70-D77 Other diseases of blood and blood-forming organs","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ASXL1","union#Block E70-E90#E70-E90 Metabolic disorders","Chapter IV Endocrine nutritional and metabolic diseases"
"ASXL1","union#Block F10-F19#F10-F19 Mental and behavioural disorders due to psychoactive substance use","Chapter V Mental and behavioural disorders"
"ASXL1","union#Block I10-I15#I10-I15 Hypertensive diseases","Chapter IX Diseases of the circulatory system"
"ASXL1","union#Block I10-I15#I10-I15 Hypertensive diseases","Chapter IX Diseases of the circulatory system"
"ASXL1","union#Block I20-I25#I20-I25 Ischaemic heart diseases","Chapter IX Diseases of the circulatory system"
"ASXL1","union#Block I30-I52#I30-I52 Other forms of heart disease","Chapter IX Diseases of the circulatory system"
"ASXL1","union#Block I60-I69#I60-I69 Cerebrovascular diseases","Chapter IX Diseases of the circulatory system"
"ASXL1","union#Block I70-I79#I70-I79 Diseases of arteries| arterioles and capillaries","Chapter IX Diseases of the circulatory system"
